Time,X,Y,Z
1184632.986,0.144,0.148,9.868
1184633.005,0.183,0.14,9.799
1184633.024,0.243,0.132,9.877
1184633.043,0.237,0.186,9.772
1184633.061,0.152,0.124,9.802
1184633.081,0.227,0.078,9.762
1184633.099,0.149,-0.027,9.895
1184633.118,0.125,-0.002,9.85
1184633.137,0.028,0.053,9.905
1184633.156,-0.007,0.069,9.918
1184633.175,0.137,0.088,9.875
1184633.194,0.239,0.101,9.85
1184633.211,0.26,0.087,9.851
1184633.232,0.212,0.107,9.894
1184633.251,0.165,0.119,9.791
1184633.269,0.218,0.064,9.847
1184633.289,0.231,0.008,9.829
1184633.308,0.09,0.032,9.947
1184633.324,0.133,0.002,9.82
1184633.346,0.168,0.058,9.889
1184633.365,0.146,0.034,9.726
1184633.384,0.229,0.094,9.926
1184633.4,0.201,0.145,9.784
1184633.422,0.132,0.282,10.083
1184633.441,0.437,0.179,9.771
1184633.458,0.428,0.155,9.895
1184633.476,0.436,0.124,9.755
1184633.497,0.289,0.125,9.944
1184633.516,0.302,0.083,9.792
1184633.534,0.247,0.087,9.987
1184633.554,0.243,0.077,9.775
1184633.573,0.196,0.068,9.939
1184633.592,0.211,0.107,9.817
1184633.611,0.223,0.066,9.982
1184633.63,0.358,0.108,9.708
1184633.649,0.23,0.089,9.931
1184633.669,0.357,0.09,9.778
1184633.687,0.293,0.103,9.991
1184633.706,0.297,0.113,9.774
1184633.725,0.201,0.111,9.923
1184633.744,0.315,0.1,9.802
1184633.763,0.333,0.124,9.988
1184633.782,0.32,0.114,9.768
1184633.8,0.278,0.066,9.911
1184633.82,0.333,0.069,9.835
1184633.838,0.262,0.072,9.936
1184633.857,0.263,0.091,9.768
1184633.876,0.251,0.127,9.894
1184633.895,0.291,0.109,9.813
1184633.914,0.317,0.132,9.907
1184633.933,0.3,0.107,9.777
1184633.952,0.326,0.091,9.821
1184633.971,0.317,0.094,9.839
1184633.99,0.285,0.075,9.844
1184634.008,0.292,0.112,9.811
1184634.028,0.225,0.072,9.852
1184634.047,0.254,0.145,9.881
1184634.064,0.223,0.088,9.895
1184634.085,0.274,0.15,9.878
1184634.104,0.263,0.091,9.821
1184634.123,0.237,0.102,9.896
1184634.139,0.274,0.079,9.858
1184634.161,0.201,0.094,9.89
1184634.18,0.277,0.081,9.786
1184634.197,0.359,0.099,9.912
1184634.217,0.274,0.077,9.831
1184634.236,0.254,0.112,9.886
1184634.255,0.322,0.125,9.816
1184634.273,0.353,0.123,9.931
1184634.293,0.391,0.132,9.74
1184634.312,0.3,0.127,9.904
1184634.331,0.283,0.105,9.793
1184634.35,0.278,0.063,9.966
1184634.369,0.292,0.078,9.809
1184634.388,0.19,0.102,9.953
1184634.407,0.216,0.097,9.809
1184634.426,0.283,0.076,9.985
1184634.445,0.317,0.075,9.759
1184634.464,0.193,0.077,9.941
1184634.483,0.328,0.088,9.777
1184634.502,0.291,0.106,10.008
1184634.521,0.333,0.103,9.773
1184634.539,0.339,0.105,9.904
1184634.559,0.353,0.111,9.767
1184634.577,0.266,0.093,9.967
1184634.596,0.318,0.101,9.752
1184634.615,0.224,0.071,9.956
1184634.634,0.31,0.071,9.768
1184634.653,0.256,0.076,9.988
1184634.672,0.255,0.064,9.777
1184634.691,0.213,0.071,9.904
1184634.71,0.342,0.076,9.813
1184634.729,0.34,0.079,9.935
1184634.746,0.242,0.121,9.777
1184634.767,0.247,0.099,9.906
1184634.786,0.326,0.102,9.797
1184634.804,0.251,0.081,9.935
1184634.823,0.263,0.119,9.784
1184634.843,0.176,0.107,9.938
1184634.862,0.233,0.077,9.846
1184634.879,0.208,0.063,9.915
1184634.9,0.204,0.03,9.804
1184634.918,0.253,0.048,9.837
1184634.935,0.298,0.091,9.838
1184634.956,0.329,0.096,9.865
1184634.975,0.303,0.131,9.772
1184634.994,0.302,0.103,9.814
1184635.011,0.338,0.121,9.883
1184635.032,0.259,0.084,9.845
1184635.051,0.272,0.117,9.87
1184635.069,0.172,0.047,9.839
1184635.089,0.21,0.076,9.894
1184635.108,0.193,0.042,9.862
1184635.127,0.163,0.113,9.876
1184635.146,0.211,0.083,9.822
1184635.165,0.32,0.109,9.918
1184635.184,0.341,0.102,9.799
1184635.204,0.296,0.102,9.896
1184635.222,0.297,0.078,9.766
1184635.241,0.284,0.062,9.944
1184635.26,0.259,0.069,9.771
1184635.279,0.159,0.083,9.915
1184635.295,0.237,0.065,9.787
1184635.316,0.231,0.063,10.011
1184635.335,0.245,0.077,9.772
1184635.354,0.193,0.108,9.972
1184635.373,0.272,0.1,9.775
1184635.392,0.309,0.075,10.009
1184635.411,0.3,0.071,9.778
1184635.43,0.224,0.083,9.944
1184635.449,0.283,0.072,9.783
1184635.468,0.263,0.056,9.998
1184635.487,0.259,0.073,9.749
1184635.506,0.187,0.062,9.924
1184635.525,0.281,0.069,9.777
1184635.542,0.269,0.081,9.96
1184635.563,0.196,0.081,9.749
1184635.582,0.213,0.114,9.892
1184635.601,0.316,0.054,9.798
1184635.617,0.286,0.048,10.01
1184635.639,0.21,0.008,9.799
1184635.657,0.108,0.004,9.943
1184635.674,0.207,0.065,9.79
1184635.695,0.25,0.06,9.953
1184635.714,0.241,0.087,9.792
1184635.733,0.22,0.07,9.845
1184635.75,0.263,0.072,9.801
1184635.771,0.271,0.063,9.911
1184635.79,0.206,0.058,9.813
1184635.808,0.178,0.032,9.874
1184635.828,0.182,0.05,9.834
1184635.847,0.201,0.024,9.882
1184635.866,0.261,0.053,9.791
1184635.884,0.207,-0.002,9.798
1184635.904,0.355,0.042,9.813
1184635.923,0.32,-0.002,9.835
1184635.942,0.233,0.102,9.894
1184635.961,0.233,0.021,9.865
1184635.98,0.285,0.082,9.925
1184635.999,0.292,-0.025,9.906
1184636.015,0.196,-0.037,9.858
1184636.035,0.188,-0.124,9.796
1184636.055,0.144,-0.061,9.898
1184636.074,0.073,-0.075,9.821
1184636.093,-0.087,0.011,9.948
1184636.112,-0.051,-0.022,9.848
1184636.131,-0.008,-0.023,10
1184636.15,0.182,-0.059,9.854
1184636.169,0.163,-0.045,9.889
1184636.188,0.263,-0.07,9.76
1184636.207,0.324,-0.026,9.96
1184636.226,0.326,-0.028,9.798
1184636.245,0.224,-0.028,9.943
1184636.264,0.265,-0.009,9.793
1184636.283,0.137,-0.026,10.039
1184636.302,0.168,-0.021,9.815
1184636.318,0.079,-0.075,9.936
1184636.338,0.113,-0.088,9.783
1184636.358,0.16,-0.056,9.979
1184636.378,0.208,-0.034,9.752
1184636.396,0.168,0.018,9.907
1184636.413,0.249,0.029,9.799
1184636.434,0.226,-0.034,9.966
1184636.453,0.217,-0.026,9.764
1184636.472,0.207,-0.061,9.9
1184636.489,0.277,-0.038,9.77
1184636.51,0.144,-0.023,9.953
1184636.529,0.095,-0.007,9.809
1184636.547,0.104,-0.025,9.931
1184636.567,0.165,-0.025,9.835
1184636.586,0.128,-0.053,9.961
1184636.605,-0.068,-0.09,9.761
1184636.623,0.022,-0.13,9.762
1184636.643,0.309,-0.122,9.817
1184636.662,0.066,-0.062,9.972
1184636.681,0.131,-0.074,9.816
1184636.7,0.108,-0.059,9.927
1184636.719,0.043,-0.112,9.908
1184636.737,-0.076,-0.118,9.921
1184636.757,-0.084,-0.137,9.854
1184636.775,-0.041,-0.133,9.736
1184636.794,0.038,-0.057,9.803
1184636.813,0.049,-0.178,9.914
1184636.832,0.129,-0.131,9.96
1184636.851,0.026,-0.186,9.898
1184636.87,-0.206,0.014,9.833
1184636.889,-0.24,-0.017,9.875
1184636.908,-0.141,0.045,9.979
1184636.927,-0.026,-0.01,9.811
1184636.946,0.01,-0.095,9.907
1184636.965,0.035,-0.156,9.858
1184636.984,0.064,-0.053,9.868
1184637.003,0.066,-0.094,9.731
1184637.022,0.132,-0.047,9.905
1184637.041,0.071,-0.084,9.837
1184637.06,-0.073,-0.082,10.002
1184637.079,0.038,-0.124,9.84
1184637.096,0.004,-0.056,10.015
1184637.116,0.151,-0.065,9.858
1184637.135,0.254,-0.009,9.962
1184637.153,0.218,0.005,9.754
1184637.173,0.28,0.065,9.982
1184637.192,0.285,0.017,9.77
1184637.211,0.262,0.05,9.921
1184637.227,0.241,-0.001,9.724
1184637.249,0.175,0.035,9.961
1184637.268,0.181,0.022,9.777
1184637.285,0.17,0.023,9.93
1184637.304,0.247,0.012,9.785
1184637.325,0.243,0.011,9.968
1184637.344,0.199,0.015,9.811
1184637.361,0.216,0.041,9.931
1184637.382,0.249,0.024,9.835
1184637.401,0.206,0.056,9.993
1184637.419,0.266,0.027,9.811
1184637.439,0.192,0.057,9.925
1184637.457,0.176,0.033,9.804
1184637.476,0.199,0.044,9.953
1184637.496,0.212,0.026,9.765
1184637.514,0.19,0.076,9.857
1184637.533,0.206,0.04,9.841
1184637.553,0.214,0.072,9.915
1184637.571,0.168,0.032,9.821
1184637.59,0.135,0.024,9.828
1184637.609,0.227,0.004,9.825
1184637.628,0.205,0.018,9.835
1184637.647,0.205,0.045,9.859
1184637.666,0.194,0.042,9.82
1184637.685,0.259,0.035,9.889
1184637.704,0.201,0.069,9.833
1184637.723,0.189,0.036,9.906
1184637.742,0.225,0.054,9.828
1184637.761,0.23,0.016,9.892
1184637.78,0.241,0.04,9.835
1184637.799,0.168,0.018,9.904
1184637.818,0.22,0.011,9.797
1184637.836,0.174,0.016,9.961
1184637.855,0.192,0.02,9.772
1184637.874,0.265,0.029,9.925
1184637.892,0.169,0.039,9.761
1184637.912,0.195,0.018,9.924
1184637.931,0.28,0.028,9.775
1184637.95,0.175,0.051,9.925
1184637.967,0.17,0.015,9.828
1184637.988,0.231,0.042,10.003
1184638.007,0.259,0.024,9.798
1184638.024,0.195,0.033,9.976
1184638.045,0.243,0.029,9.779
1184638.064,0.236,0.05,10.002
1184638.083,0.249,0.014,9.774
1184638.1,0.189,0.033,9.932
1184638.121,0.222,-0.008,9.854
1184638.14,0.223,0.014,9.981
1184638.158,0.231,0.015,9.78
1184638.178,0.19,0.036,9.929
1184638.196,0.25,0.028,9.771
1184638.215,0.245,0.05,9.981
1184638.234,0.261,0.018,9.772
1184638.253,0.177,0.024,9.908
1184638.272,0.26,-0.002,9.799
1184638.292,0.189,0.021,9.937
1184638.31,0.227,0.009,9.804
1184638.329,0.19,0.028,9.907
1184638.348,0.233,0.026,9.814
1184638.367,0.212,0.044,9.948
1184638.386,0.206,0.012,9.798
1184638.405,0.151,0.018,9.911
1184638.424,0.211,0.032,9.833
1184638.443,0.214,0.034,9.864
1184638.462,0.236,0.038,9.821
1184638.481,0.198,0.065,9.862
1184638.5,0.238,0.051,9.859
1184638.519,0.194,0.016,9.921
1184638.538,0.18,0.017,9.805
1184638.556,0.116,-0.007,9.828
1184638.575,0.227,0.005,9.901
1184638.592,0.193,0.005,9.859
1184638.611,0.224,0.033,9.865
1184638.631,0.138,0.028,9.839
1184638.651,0.237,0.032,9.853
1184638.67,0.184,0.008,9.857
1184638.689,0.15,0.015,9.87
1184638.706,0.18,0.002,9.816
1184638.727,0.224,0.012,9.957
1184638.746,0.198,0.002,9.817
1184638.762,0.141,0.027,9.912
1184638.784,0.162,0.014,9.816
1184638.803,0.186,0.016,9.926
1184638.822,0.196,0.023,9.819
1184638.839,0.211,0.045,9.883
1184638.86,0.192,0.007,9.833
1184638.879,0.233,0.016,9.954
1184638.896,0.224,0.012,9.798
1184638.917,0.2,0.046,9.927
1184638.935,0.219,0.005,9.784
1184638.954,0.193,0.027,9.963
1184638.973,0.212,-0.001,9.802
1184638.992,0.164,0.02,9.917
1184639.011,0.227,0.014,9.841
1184639.031,0.204,-0.007,9.937
1184639.049,0.238,0.017,9.815
1184639.068,0.126,0.022,9.966
1184639.087,0.208,0.01,9.809
1184639.107,0.204,0.002,9.975
1184639.125,0.18,0.046,9.84
1184639.144,0.115,0.032,9.917
1184639.163,0.188,0.005,9.839
1184639.182,0.226,-0.009,9.929
1184639.201,0.212,0.011,9.797
1184639.22,0.159,0.026,9.931
1184639.238,0.254,0.004,9.78
1184639.258,0.211,0.014,9.915
1184639.276,0.232,0.032,9.797
1184639.295,0.198,0.027,9.85
1184639.314,0.254,0.045,9.856
1184639.333,0.17,-0.002,9.889
1184639.352,0.163,0.04,9.846
1184639.371,0.125,0.03,9.869
1184639.39,0.249,0.041,9.826
1184639.409,0.219,0.004,9.893
1184639.428,0.223,0.029,9.804
1184639.446,0.183,0.009,9.859
1184639.466,0.233,0.015,9.892
1184639.485,0.224,0.007,9.804
1184639.502,0.222,0.036,9.844
1184639.523,0.217,0.017,9.823
1184639.542,0.208,0.04,9.898
1184639.561,0.195,0.029,9.857
1184639.577,0.195,0.045,9.841
1184639.599,0.206,0.036,9.814
1184639.618,0.277,0.028,9.894
1184639.635,0.237,0.04,9.805
1184639.655,0.227,0.027,9.911
1184639.674,0.241,0.042,9.795
1184639.693,0.272,0.023,9.931
1184639.711,0.247,0.039,9.828
1184639.731,0.141,0.053,9.888
1184639.75,0.182,0.036,9.814
1184639.769,0.226,0.003,9.943
1184639.788,0.226,0.011,9.816
1184639.807,0.214,0.011,9.925
1184639.826,0.277,-0.005,9.758
1184639.845,0.253,-0.019,9.999
1184639.862,0.278,-0.003,9.765
1184639.883,0.192,0.024,9.949
1184639.903,0.226,0.036,9.816
1184639.921,0.277,0.02,9.987
1184639.94,0.225,0.048,9.827
1184639.959,0.232,0.024,9.923
1184639.977,0.299,0.042,9.792
1184639.997,0.262,-0.015,9.985
1184640.015,0.278,0.001,9.775
1184640.034,0.225,0.002,9.898
1184640.053,0.211,0.057,9.81
1184640.072,0.267,0.023,9.962
1184640.091,0.204,0.052,9.77
1184640.11,0.21,0.002,9.889
1184640.129,0.192,0.038,9.841
1184640.148,0.189,-0.017,9.929
1184640.167,0.146,0.042,9.799
1184640.186,0.127,-0.011,9.883
1184640.205,0.171,0.042,9.905
1184640.224,0.194,0.016,9.941
1184640.241,0.219,0.077,9.819
1184640.262,0.178,0.051,9.896
1184640.281,0.29,0.064,9.834
1184640.3,0.355,0.011,9.82
1184640.316,0.347,0.057,9.758
1184640.338,0.345,0.024,9.768
1184640.354,0.409,0.026,9.863
1184640.374,0.284,0.015,9.822
1184640.394,0.279,0.028,9.857
1184640.413,0.262,-0.002,9.839
1184640.432,0.237,-0.002,9.938
1184640.45,0.208,-0.001,9.863
1184640.47,0.184,-0.002,9.864
1184640.489,0.162,-0.002,9.815
1184640.508,0.21,-0.007,9.95
1184640.527,0.201,0.004,9.795
1184640.546,0.152,0.027,9.862
1184640.565,0.177,-0.001,9.783
1184640.584,0.205,0.007,9.932
1184640.603,0.135,0.03,9.81
1184640.622,0.083,0.033,9.894
1184640.641,0.067,0.017,9.815
1184640.66,0.217,0.032,10.004
1184640.679,0.294,0.062,9.811
1184640.698,0.14,0.073,9.984
1184640.717,0.178,0.083,9.834
1184640.736,0.259,-0.007,9.985
1184640.754,0.277,0.004,9.801
1184640.773,0.165,-0.004,9.927
1184640.792,0.316,0.009,9.815
1184640.811,0.314,-0.028,9.96
1184640.83,0.284,0.015,9.777
1184640.849,0.243,0.035,9.923
1184640.868,0.236,0.089,9.79
1184640.887,0.149,0.044,9.974
1184640.906,0.186,0.072,9.829
1184640.925,0.204,0.028,9.906
1184640.944,0.263,0.024,9.801
1184640.963,0.274,-0.029,9.936
1184640.981,0.286,-0.017,9.768
1184641.001,0.168,-0.002,9.884
1184641.02,0.159,0.026,9.837
1184641.039,0.164,-0.009,9.962
1184641.056,0.166,0.046,9.822
1184641.077,0.117,0.003,9.92
1184641.095,0.168,0.036,9.842
1184641.112,0.199,-0.001,9.895
1184641.133,0.18,0.045,9.839
1184641.15,0.168,0.004,9.856
1184641.171,0.224,0.035,9.857
1184641.188,0.207,-0.011,9.883
1184641.209,0.196,0.056,9.825
1184641.228,0.222,0.003,9.826
1184641.246,0.286,0.044,9.89
1184641.266,0.274,-0.001,9.819
1184641.285,0.272,0.032,9.851
1184641.304,0.268,0.008,9.807
1184641.323,0.263,-0.013,9.859
1184641.342,0.352,0.002,9.848
1184641.358,0.267,0.05,9.85
1184641.38,0.218,0.001,9.796
1184641.399,0.283,0.076,9.884
1184641.418,0.277,0.004,9.842
1184641.437,0.153,0.009,9.893
1184641.457,0.207,-0.008,9.823
1184641.474,0.126,-0.01,9.972
1184641.493,0.131,-0.016,9.854
1184641.512,0.056,0.022,9.901
1184641.531,0.156,0.012,9.803
1184641.55,0.156,0.023,9.982
1184641.569,0.104,0.002,9.81
1184641.588,0.089,-0.011,9.948
1184641.607,0.076,-0.039,9.773
1184641.626,0.194,-0.011,9.965
1184641.645,0.285,0.033,9.797
1184641.664,0.196,0.124,9.902
1184641.683,0.166,0.184,9.31
1184641.702,0.352,0.114,9.933
1184641.72,0.207,0.015,9.831
1184641.74,0.168,0.066,9.904
1184641.759,0.28,0.038,9.714
1184641.778,0.322,0.068,9.957
1184641.795,0.286,-0.004,9.774
1184641.816,0.155,0.027,9.932
1184641.835,0.199,0.003,9.789
1184641.851,0.189,0.012,9.985
1184641.872,0.178,0.011,9.811
1184641.891,0.165,0.003,9.935
1184641.91,0.208,0.027,9.771
1184641.927,0.141,0.011,10.004
1184641.948,0.097,0.065,9.841
1184641.967,0.018,0.052,9.957
1184641.985,0.14,0.109,9.866
1184642.005,0.168,0.015,9.914
1184642.024,0.079,0.109,10.228
1184642.043,0.302,0.203,9.724
1184642.061,0.129,-0.009,9.778
1184642.081,0.113,-0.064,9.955
1184642.1,0.214,0.003,9.783
1184642.119,0.147,0.003,9.82
1184642.138,0.214,0.076,9.796
1184642.157,0.23,0.068,9.796
1184642.176,0.194,0.073,9.796
1184642.195,0.17,0.003,9.842
1184642.213,0.119,0.014,9.936
1184642.232,0.05,-0.025,9.902
1184642.251,0.058,0.02,9.904
1184642.27,0.07,-0.023,9.817
1184642.289,0.187,0.034,9.919
1184642.308,0.174,0.008,9.844
1184642.327,0.193,0.059,9.871
1184642.346,0.128,0.036,9.877
1184642.365,0.082,0.032,9.961
1184642.382,0.152,0.029,9.805
1184642.401,0.076,0.062,9.888
1184642.423,0.18,0.014,9.711
1184642.439,0.182,0.052,9.915
1184642.46,0.206,0.023,9.719
1184642.479,0.192,0.033,9.936
1184642.498,0.213,0.026,9.805
1184642.517,0.225,0.028,10.009
1184642.535,0.242,0.048,9.84
1184642.554,0.134,0.068,9.926
1184642.573,0.293,0.039,9.832
1184642.59,0.271,0.045,9.976
1184642.611,0.218,0.041,9.778
1184642.63,0.164,0.024,9.955
1184642.649,0.273,-0.01,9.759
1184642.665,0.188,-0.028,9.986
1184642.687,0.127,0.02,9.793
1184642.706,0.116,0.029,9.853
1184642.723,0.241,0.045,9.781
1184642.744,0.19,0.027,9.979
1184642.763,0.15,0.048,9.842
1184642.782,0.15,0.018,9.957
1184642.8,0.144,0.018,9.842
1184642.82,0.121,0.007,9.997
1184642.839,0.186,0.033,9.803
1184642.858,0.193,0.003,9.902
1184642.877,0.26,0.027,9.823
1184642.896,0.249,-0.002,9.923
1184642.914,0.208,0.033,9.828
1184642.934,0.128,0.027,9.839
1184642.952,0.16,0.052,9.868
1184642.971,0.164,0.008,9.919
1184642.991,0.168,0.044,9.781
1184643.009,0.097,-0.004,9.844
1184643.028,0.219,0.018,9.862
1184643.047,0.18,0.008,9.904
1184643.066,0.16,0.069,9.825
1184643.085,0.135,0.046,9.821
1184643.104,0.216,0.053,9.886
1184643.123,0.17,0.004,9.846
1184643.142,0.117,0.035,9.886
1184643.161,0.117,-0.002,9.809
1184643.18,0.143,0.014,9.92
1184643.199,0.137,0.007,9.838
1184643.218,0.122,0.06,9.874
1184643.237,0.159,0.033,9.827
1184643.256,0.16,0.038,9.943
1184643.274,0.147,0.03,9.813
1184643.293,0.114,0.048,9.872
1184643.312,0.171,0.012,9.785
1184643.329,0.184,0.023,9.941
1184643.349,0.183,0.002,9.799
1184643.369,0.138,0.041,9.895
1184643.385,0.152,0.024,9.798
1184643.405,0.104,0.012,9.969
1184643.426,0.16,0.016,9.817
1184643.445,0.077,0.034,9.99
1184643.462,0.181,0.008,9.79
1184643.483,0.175,0.01,9.992
1184643.502,0.175,0.033,9.822
1184643.521,0.086,0.032,9.896
1184643.538,0.158,0.034,9.827
1184643.559,0.155,0.005,9.988
1184643.578,0.168,0.045,9.753
1184643.596,0.064,0.011,9.931
1184643.616,0.212,0.004,9.781
1184643.635,0.143,-0.032,9.979
1184643.653,0.133,0.021,9.762
1184643.672,0.074,0.003,9.935
1184643.691,0.229,0.032,9.792
1184643.708,0.156,0.002,9.956
1184643.73,0.049,0.047,9.833
1184643.748,0.073,0.021,9.909
1184643.767,0.158,0.014,9.846
1184643.786,0.117,-0.019,9.953
1184643.806,0.145,0.01,9.822
1184643.824,0.096,0.008,9.886
1184643.843,0.14,0.069,9.816
1184643.862,0.109,0.021,9.898
1184643.881,0.144,0.064,9.81
1184643.9,0.132,0.021,9.874
1184643.919,0.17,0.073,9.868
1184643.938,0.176,0.059,9.933
1184643.957,0.127,0.084,9.834
1184643.976,0.21,0.053,9.815
1184643.995,0.218,-0.007,9.787
1184644.013,0.181,-0.029,9.82
1184644.032,0.09,0.044,9.89
1184644.051,-0.018,0.005,9.844
1184644.069,0.116,0.05,9.929
1184644.089,0.169,0.003,9.851
1184644.108,0.132,0.05,9.868
1184644.127,0.158,0.063,9.825
1184644.144,0.157,0.018,9.932
1184644.165,0.227,0.068,9.762
1184644.184,0.21,0.03,9.841
1184644.2,0.205,0.045,9.768
1184644.222,0.222,0.029,9.955
1184644.241,0.151,0.03,9.848
1184644.26,0.092,0.047,9.919
1184644.277,0.149,0.038,9.814
1184644.298,0.199,0.032,9.948
1184644.317,0.207,0.045,9.796
1184644.335,0.127,0.058,9.931
1184644.355,0.192,0.059,9.764
1184644.374,0.202,0.063,9.951
1184644.392,0.218,0.04,9.802
1184644.409,0.121,0.047,9.95
1184644.43,0.159,0.02,9.79
1184644.449,0.127,0.036,9.991
1184644.468,0.144,0.027,9.814
1184644.487,0.109,0.044,9.955
1184644.506,0.232,0.02,9.783
1184644.525,0.208,0.03,9.963
1184644.545,0.225,0.035,9.773
1184644.563,0.152,0.023,9.936
1184644.582,0.213,0.053,9.832
1184644.601,0.177,0.042,9.992
1184644.62,0.199,0.057,9.775
1184644.639,0.134,0.05,9.947
1184644.658,0.225,0.044,9.799
1184644.677,0.196,0.02,9.957
1184644.696,0.19,0.027,9.805
1184644.715,0.139,0.029,9.925
1184644.733,0.216,0.046,9.815
1184644.752,0.149,0.021,9.943
1184644.771,0.159,0.034,9.797
1184644.79,0.15,0.004,9.858
1184644.809,0.202,0.016,9.85
1184644.828,0.162,0.012,9.943
1184644.847,0.126,0.023,9.854
1184644.866,0.129,0.029,9.835
1184644.883,0.182,0.059,9.869
1184644.904,0.18,0.026,9.874
1184644.923,0.164,0.056,9.823
1184644.94,0.164,0.047,9.865
1184644.961,0.189,0.024,9.857
1184644.978,0.186,0.017,9.831
1184644.999,0.176,0.035,9.865
1184645.015,0.176,0.018,9.802
1184645.037,0.186,0.04,9.917
1184645.056,0.158,0.032,9.831
1184645.073,0.152,0.056,9.866
1184645.094,0.145,0.024,9.834
1184645.112,0.183,0.041,9.915
1184645.131,0.166,0.03,9.823
1184645.149,0.135,0.032,9.904
1184645.169,0.113,0.03,9.807
1184645.188,0.187,0.022,9.967
1184645.207,0.144,-0.003,9.813
1184645.226,0.104,0.032,9.881
1184645.245,0.16,0.015,9.825
1184645.264,0.149,0.012,9.968
1184645.284,0.193,0.01,9.787
1184645.302,0.107,0.02,9.924
1184645.321,0.139,0.007,9.787
1184645.34,0.145,0.026,10.003
1184645.359,0.165,0.028,9.784
1184645.378,0.073,0.024,9.918
1184645.397,0.171,0.001,9.823
1184645.413,0.129,0.022,9.971
1184645.435,0.126,0.02,9.799
1184645.454,0.107,0.02,9.935
1184645.472,0.182,-0.008,9.797
1184645.491,0.132,0.001,10.027
1184645.51,0.145,0.017,9.789
1184645.529,0.099,0.011,9.918
1184645.548,0.155,0.032,9.798
1184645.567,0.163,0.008,9.938
1184645.586,0.144,0.004,9.822
1184645.605,0.067,-0.009,9.927
1184645.623,0.117,0.007,9.828
1184645.643,0.131,-0.009,9.956
1184645.662,0.113,0.014,9.78
1184645.679,0.096,0.009,9.898
1184645.7,0.196,0.004,9.798
1184645.719,0.145,-0.008,9.913
1184645.738,0.128,0.022,9.835
1184645.754,0.066,0.003,9.866
1184645.776,0.127,0.028,9.839
1184645.795,0.101,0.001,9.896
1184645.812,0.085,0.021,9.805
1184645.833,0.065,-0.013,9.883
1184645.851,0.166,-0.002,9.845
1184645.87,0.111,-0.01,9.892
1184645.888,0.125,0.016,9.833
1184645.908,0.107,0.009,9.852
1184645.927,0.139,0.027,9.866
1184645.946,0.145,0.001,9.832
1184645.965,0.092,0.03,9.844
1184645.984,0.123,-0.008,9.797
1184646.003,0.164,-0.008,9.889
1184646.022,0.122,-0.007,9.837
1184646.041,0.08,0.007,9.868
1184646.06,0.053,0.024,9.817
1184646.079,0.157,0.023,9.898
1184646.098,0.163,0.044,9.848
1184646.117,0.035,0.036,9.875
1184646.136,0.095,0.024,9.819
1184646.154,0.111,-0.019,9.999
